"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016323","CC","GO:0016323","basolateral plasma membrane","44/1704","249/19886",3.08760333830614e-06,7.60025437121511e-05,6.487717135955e-05,"SLC7A5/ABCC1/CD81/SLC29A1/SLC4A2/SLC41A1/CLDN1/SLC5A6/CD44/AURKA/NKD2/PDPN/NOD2/SLC6A6/SLC12A2/SLC22A3/CA9/SLC4A11/SLCO1B3/SLC4A4/AQP8/CNNM2/P2RY1/SLC51B/CLDN8/CNNM4/SLC51A/CLDN7/MYO1A/HPGD/CD1D/ANK3/CA12/ATP2B1/BSG/SLC17A5/EZR/SLC16A1/PROM2/ANK2/SLC39A5/CDH17/ADRA2A/CTNNB1",44
"GO:0000922","CC","GO:0000922","spindle pole","34/1704","176/19886",5.54004657454951e-06,0.000126990936184742,0.000108401802434015,"TPX2/BOD1/NUP62/CDC25B/FAM83D/CKAP5/AUNIP/PRC1/TUBG1/CCNB1/AURKA/RAE1/KNSTRN/NEK2/AURKB/PLK1/ASPM/PSRC1/MAD2L1/CKAP2L/DLGAP5/CDC20/KNTC1/KIF11/GPSM2/CDC6/MTCL1/RASSF10/CDC14A/IRAG2/VPS4B/FAM110C/BEX4/CTNNB1",34
"GO:0005902","CC","GO:0005902","microvillus","23/1704","97/19886",5.55585345808248e-06,0.000126990936184742,0.000108401802434015,"SLC7A5/PODXL/CD44/DPEP1/PDPN/SLC6A6/FSCN1/CA9/S100P/CEACAM1/PTPRH/CDHR2/ANKS4B/CDHR5/MYO1A/NHERF1/SLC26A2/EZR/IQGAP2/CLCA1/PROM2/AMN/CTNNB1",23
"GO:0051233","CC","GO:0051233","spindle midzone","13/1704","37/19886",6.42696292178407e-06,0.000141836423101442,0.000121074183535606,"PRC1/AURKA/KIF18B/KIF14/AURKB/PLK1/FIRRM/RACGAP1/CDCA8/KIF18A/CDC6/CENPE/GEM",13
"GO:0030894","CC","GO:0030894","replisome","8/1704","15/19886",1.06260182367542e-05,0.000226688389050757,0.000193505384732472,"MCM3/POLD2/POLA2/DONSON/PCNA/POLA1/PRIM1/POLD4",8
"GO:0000940","CC","GO:0000940","outer kinetochore","9/1704","20/19886",1.71107842524766e-05,0.000353254900696291,0.000301544890561472,"BOD1/NUF2/BUB1/CCNB1/SPC25/BUB1B/PLK1/SKA3/NDC80",9
"GO:0000794","CC","GO:0000794","condensed nuclear chromosome","19/1704","81/19886",4.15961065489737e-05,0.000806712369434641,0.000688624539040426,"NOL6/RRS1/NCAPG2/NCAPD3/BLM/TUBG1/CCNB1IP1/NCAPD2/NCAPG/NCAPH/NEK2/PLK1/BRCA2/CHEK1/H2AX/BRCA1/P3H4/TEX11/HSPA2",19
"GO:0005876","CC","GO:0005876","spindle microtubule","19/1704","81/19886",4.15961065489737e-05,0.000806712369434641,0.000688624539040426,"BOD1/MAP1S/KIF4A/PRC1/CDK1/TUBG1/POLB/AURKA/KIF18B/AURKB/PLK1/SKA3/PSRC1/KNTC1/KIF18A/ZWILCH/KIF11/CENPE/CHMP1B",19
"GO:0042575","CC","GO:0042575","DNA polymerase complex","8/1704","19/19886",9.13021654480905e-05,0.00171862899666994,0.00146705337051266,"MCM3/POLD2/MAD2L2/POLA2/POLA1/PRIM1/POLE2/POLD4",8
"GO:0030684","CC","GO:0030684","preribosome","22/1704","109/19886",0.000122091786901038,0.0022325355319047,0.00190573345568838,"BYSL/NOB1/UTP25/NAT10/NOL6/UTP4/RSL1D1/FBL/RRS1/BOP1/PNO1/RRP9/NOP14/WDR12/WDR75/LAS1L/UTP18/EBNA1BP2/WDR43/PRKDC/MRTO4/RIOK3",22
"GO:0000307","CC","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","14/1704","54/19886",0.000133546156418025,0.00237415389187601,0.00202662149651916,"CDK4/CCNF/CCND1/CKS2/CDK1/CCNB1/PCNA/CKS1B/CCNA2/CCNE1/CCNB2/CCNO/CCND2/CDKN1A",14
"GO:0005583","CC","GO:0005583","fibrillar collagen trimer","6/1704","12/19886",0.000230373471435866,0.00387997425576195,0.00331201749792838,"COL1A1/COL11A1/COL5A2/COL1A2/COL5A1/COL3A1",6
"GO:0098643","CC","GO:0098643","banded collagen fibril","6/1704","12/19886",0.000230373471435866,0.00387997425576195,0.00331201749792838,"COL1A1/COL11A1/COL5A2/COL1A2/COL5A1/COL3A1",6
"GO:0030496","CC","GO:0030496","midbody","33/1704","204/19886",0.000286154779389538,0.00469587330280267,0.00400848395420162,"NAT10/NUP62/KIF20A/GNL3/KIF4A/ANLN/PRC1/CDK1/PKN1/KIF23/AURKA/KIF14/NEK2/AURKB/ECT2/PLK1/ASPM/SHCBP1/CEP55/PSRC1/FIRRM/RACGAP1/CDCA8/CENPE/MTCL1/MYH10/GEM/CHMP1B/HEPACAM2/ARF6/STK17B/VPS4B/GNAI1",33
"GO:0016327","CC","GO:0016327","apicolateral plasma membrane","8/1704","22/19886",0.000305843756587198,0.00489350010539517,0.00417718183338831,"MTCL1/CLDN8/CLDN7/KRT19/OCLN/KRT8/SLC28A2/CTNNB1",8
"GO:0043601","CC","GO:0043601","nuclear replisome","6/1704","13/19886",0.000396826866590385,0.00602155771833919,0.00514011259180599,"MCM3/POLD2/POLA2/POLA1/PRIM1/POLD4",6
"GO:0043596","CC","GO:0043596","nuclear replication fork","10/1704","34/19886",0.000400923490800455,0.00602155771833919,0.00514011259180599,"MCM3/POLD2/MCM10/POLA2/TIMELESS/PCNA/POLA1/PRIM1/TIPIN/POLD4",10
"GO:0045121","CC","GO:0045121","membrane raft","42/1704","286/19886",0.000404573409200914,0.00602155771833919,0.00514011259180599,"PODXL/ADGRG1/PPT1/SERPINH1/LRP8/THY1/PLVAP/SULF1/PDPN/KIF18A/SLC39A6/NOS3/CAVIN3/ARID3A/CRIPTO/MME/LDHB/ABCG2/ADTRP/CD177/CHP1/PAG1/PACSIN2/MALL/SLC1A1/PLPP1/MYO1A/CAPN2/MS4A1/CD36/EZR/FXYD1/HPSE/PROM2/CDH1/ITLN1/CAVIN2/FAS/TNFRSF11A/CD48/CD24/CTNNB1",42
"GO:0098857","CC","GO:0098857","membrane microdomain","42/1704","287/19886",0.000435555147337896,0.00633534759764212,0.00540796941311885,"PODXL/ADGRG1/PPT1/SERPINH1/LRP8/THY1/PLVAP/SULF1/PDPN/KIF18A/SLC39A6/NOS3/CAVIN3/ARID3A/CRIPTO/MME/LDHB/ABCG2/ADTRP/CD177/CHP1/PAG1/PACSIN2/MALL/SLC1A1/PLPP1/MYO1A/CAPN2/MS4A1/CD36/EZR/FXYD1/HPSE/PROM2/CDH1/ITLN1/CAVIN2/FAS/TNFRSF11A/CD48/CD24/CTNNB1",42
"GO:0016328","CC","GO:0016328","lateral plasma membrane","15/1704","67/19886",0.000447050156665942,0.00635804667258229,0.00542734576162863,"ABCC1/CLDN1/NKD2/C1QTNF5/SLC12A2/GPSM2/MTCL1/FZD3/CEACAM1/CLDN7/MYO1A/ANK3/SLC16A1/CDH1/CTNNB1",15
"GO:0098858","CC","GO:0098858","actin-based cell projection","35/1704","227/19886",0.000482166948891995,0.00670840972371471,0.00572642211613147,"SLC7A5/PODXL/OSBPL3/CD44/DPEP1/PDPN/SLC6A6/ADGRA2/LY6G6D/FSCN1/FZD3/CA9/ARL4C/S100P/CDC14A/MTM1/CEACAM1/PTPRH/CDHR2/ANKS4B/CDHR5/PLS1/MYO1A/ATP8B1/NHERF1/ARF6/SLC26A2/FGD4/EZR/IQGAP2/CLCA1/PROM2/AMN/GPM6A/CTNNB1",35
"GO:0005640","CC","GO:0005640","nuclear outer membrane","9/1704","31/19886",0.000864340927843044,0.0117697488046712,0.0100468743908296,"SMPD4/SIGMAR1/ITPRIP/BOK/DHCR7/SLC22A3/RETSAT/CLMN/UGT2B28",9
"GO:0043296","CC","GO:0043296","apical junction complex","25/1704","150/19886",0.000954922796127436,0.0127323039483658,0.0108685291927662,"CDK4/CCND1/CLDN1/RPGRIP1L/SAPCD2/ECT2/AMOTL2/C1QTNF5/CLDN2/NHS/NHERF4/CLDN8/TJP3/CLDN7/FRMD4B/MARVELD3/PALS1/EPB41L4B/ANK3/CGN/AOC1/OCLN/CDH1/NECTIN3/CTNNB1",25
"GO:0005923","CC","GO:0005923","bicellular tight junction","22/1704","126/19886",0.00100408337194449,0.0131145583274383,0.0111948285722705,"CDK4/CCND1/CLDN1/RPGRIP1L/SAPCD2/ECT2/AMOTL2/C1QTNF5/CLDN2/NHS/CLDN8/TJP3/CLDN7/FRMD4B/MARVELD3/PALS1/EPB41L4B/ANK3/CGN/AOC1/OCLN/CTNNB1",22
"GO:1902554","CC","GO:1902554","serine/threonine protein kinase complex","22/1704","128/19886",0.00124326630761931,0.0159138087375272,0.0135843202874615,"CDK4/CCNF/CSNK2A2/CCND1/CKS2/CDK1/CCNB1/PCNA/CKS1B/PRKDC/CCNA2/CCNE1/CCNB2/DBF4/CCNO/CCND2/TRIM40/STRADB/ACVR1C/CDKN1A/PRKACB/PRKAR2B",22
"GO:0070160","CC","GO:0070160","tight junction","22/1704","131/19886",0.00169294738288149,0.0212448299028265,0.0181349781571825,"CDK4/CCND1/CLDN1/RPGRIP1L/SAPCD2/ECT2/AMOTL2/C1QTNF5/CLDN2/NHS/CLDN8/TJP3/CLDN7/FRMD4B/MARVELD3/PALS1/EPB41L4B/ANK3/CGN/AOC1/OCLN/CTNNB1",22
"GO:0001726","CC","GO:0001726","ruffle","28/1704","182/19886",0.00173981769397853,0.0214131408489665,0.0182786514812724,"S100A11/NME1/NME2/PODXL/ITGB1BP1/ACTN1/TESC/TLN1/KNSTRN/FAP/PDPN/KIF18A/FSCN1/JCAD/APPL2/PACSIN2/MTM1/ASAP3/PDE9A/LIMA1/FRMD4B/ACAP2/NHERF1/ARF6/FGD4/EZR/BMX/CD2AP",28
"GO:0005697","CC","GO:0005697","telomerase holoenzyme complex","7/1704","22/19886",0.00180512722374858,0.0217977627018697,0.01860697178005,"NAT10/ACD/NHP2/DKC1/SNRPE/SNRPB/TEP1",7
"GO:0098637","CC","GO:0098637","protein complex involved in cell-matrix adhesion","6/1704","17/19886",0.00212112607843316,0.0251392720406894,0.0214593457057858,"LAMC1/PLAU/LAMB1/EMILIN1/TNC/MMRN1",6
"GO:0042571","CC","GO:0042571","immunoglobulin complex, circulating","5/1704","12/19886",0.00217745691775777,0.0253376804975449,0.0216287108194504,"IGHG3/PIGR/JCHAIN/IGHA1/IGHM",5
"GO:0034719","CC","GO:0034719","SMN-Sm protein complex","6/1704","18/19886",0.00295318157985475,0.0337506466269114,0.0288101736831695,"SNRPD2/SNRPE/GEMIN5/GEMIN6/SNRPF/SNRPB",6
"GO:0034709","CC","GO:0034709","methylosome","5/1704","13/19886",0.00329035069973737,0.0369442885584547,0.0315363252661809,"SNRPD2/SNRPE/WDR77/SNRPF/SNRPB",5
"GO:1902911","CC","GO:1902911","protein kinase complex","23/1704","148/19886",0.00375948037724879,0.0414839214041245,0.0354114394880603,"CDK4/CCNF/CSNK2A2/CCND1/CKS2/LAS1L/CDK1/CCNB1/PCNA/CKS1B/PRKDC/CCNA2/CCNE1/CCNB2/DBF4/CCNO/CCND2/TRIM40/STRADB/ACVR1C/CDKN1A/PRKACB/PRKAR2B",23
"GO:0030687","CC","GO:0030687","preribosome, large subunit precursor","6/1704","19/19886",0.00400679725986182,0.0434635634968061,0.0371012984454645,"RRS1/BOP1/WDR12/LAS1L/EBNA1BP2/MRTO4",6
"GO:1990023","CC","GO:1990023","mitotic spindle midzone","5/1704","14/19886",0.00476043300413736,0.0499964599778072,0.0426778992244769,"PRC1/KIF18B/AURKB/KIF18A/CENPE",5
"GO:0061695","CC","GO:0061695","transferase complex, transferring phosphorus-containing groups","40/1704","306/19886",0.00482769634451323,0.0499964599778072,0.0426778992244769,"CDK4/POLR3E/POLR1B/MCM3/CCNF/POLD2/CSNK2A2/CCND1/CKS2/MAD2L2/LAS1L/POLR2D/CDK1/POLA2/POLR1D/CCNB1/PRPS1/PCNA/POLA1/CKS1B/PRKDC/PFKM/CCNA2/CCNE1/CCNB2/DBF4/PRIM1/POLE2/CCNO/CCND2/TRIM40/MYZAP/POLD4/STRADB/SOCS6/ACVR1C/CDKN1A/PRKACB/SOCS2/PRKAR2B",40
"GO:0060205","CC","GO:0060205","cytoplasmic vesicle lumen","42/1704","325/19886",0.00484340706035007,0.0499964599778072,0.0426778992244769,"S100A11/TIMP1/NME2/PRDX4/PA2G4/MIF/NIT2/ACTN1/DPP7/CHI3L1/CTSH/SPARC/GLA/ECM1/CXCL1/PKM/GSTP1/ISLR/GRP/ADA/SERPINI1/TIMP3/S100P/QPCT/TCN1/IGF2/PRDX6/GCG/CLEC3B/VEGFD/FUCA1/MMRN1/PLAC8/CFD/RAB27A/FRK/CDA/SELENOP/AOC1/HPSE/F13A1/IGF1",42
"GO:0005201","MF","GO:0005201","extracellular matrix structural constituent","58/1656","166/18496",1.24223900765141e-20,1.38261201551602e-17,1.21085612745812e-17,"COL4A1/TGFBI/COL12A1/LAMC1/COL1A1/MFAP2/CTHRC1/COL18A1/BGN/IGFBP7/COL4A2/CHI3L1/VWA1/SPARC/COL11A1/COL5A2/LTBP2/COL1A2/ECM1/COL5A1/THBS2/LAMA5/SRPX2/COL15A1/LAMB1/COL9A3/ANOS1/VCAN/COL7A1/MXRA5/COL6A3/COL3A1/PXDN/COL10A1/COL6A1/EMILIN1/AEBP1/LAMA4/COMP/TNC/ELN/PCOLCE/COL6A2/NID2/ASPN/EDIL3/OGN/MMRN1/ADIPOQ/CILP/HAPLN1/FGL2/DPT/SPON1/SRPX/MATN2/MFAP5/COL17A1",58
"GO:0005539","MF","GO:0005539","glycosaminoglycan binding","50/1656","240/18496",1.19378684885122e-08,6.64342381385703e-06,5.81814011598015e-06,"ADGRG1/BGN/CD44/FGFRL1/COL11A1/PGF/LTBP2/CXCL8/COL5A1/THBS2/SULF1/NOD2/ANOS1/VCAN/HMMR/ANXA6/CEL/LIPG/CCN4/COMP/SOD3/BMP4/PCOLCE/BMP7/LGR6/CXCL10/SERPINE2/TNFAIP6/CXCL6/CXCL11/REG1A/REG1B/REG3A/CCL23/CLEC3B/ZG16/LYVE1/PCOLCE2/LIPH/CCL15/GREM2/AOC1/FGFR2/FGFBP1/HAPLN1/JCHAIN/COL17A1/LXN/CXCL13/IGHM",50
"GO:0030020","MF","GO:0030020","extracellular matrix structural constituent conferring tensile strength","18/1656","45/18496",2.03255349730772e-08,7.54077347501164e-06,6.60401592458579e-06,"COL4A1/COL12A1/COL1A1/COL18A1/COL4A2/COL11A1/COL5A2/COL1A2/COL5A1/COL15A1/COL9A3/COL7A1/COL6A3/COL3A1/COL10A1/COL6A1/COL6A2/COL17A1",18
"GO:1901681","MF","GO:1901681","sulfur compound binding","52/1656","275/18496",1.72719172292294e-07,4.80591096903308e-05,4.20889351428064e-05,"FTSJ1/ACBD6/ADGRG1/RRM2/TKT/SETD6/FGFRL1/COL11A1/PGF/LTBP2/SUV39H2/CXCL8/ITGA2/COL5A1/THBS2/GSTP1/ANOS1/ANXA6/CEL/LIPG/CCN4/COMP/SOD3/BMP4/PCOLCE/BMP7/LGR6/CXCL10/SERPINE2/CXCL6/CXCL11/CCL23/CLEC3B/PANK3/SULT1A1/PCOLCE2/LIPH/SULT1A3/TPMT/SCP2/ACADVL/CCL15/GREM2/AOC1/FGFR2/FGFBP1/TPK1/MUC2/ECI2/COL17A1/LXN/CXCL13",52
"GO:0005518","MF","GO:0005518","collagen binding","20/1656","68/18496",1.20329979527306e-06,0.000267854534427784,0.000234580128510075,"TGFBI/ADGRG1/P3H1/SPARC/CD44/SERPINH1/ITGA2/P3H4/MMP9/COL6A1/AEBP1/COMP/CTSK/PCOLCE/MMP12/COL6A2/NID2/LOX/PCOLCE2/CTSS",20
"GO:0008514","MF","GO:0008514","organic anion transmembrane transporter activity","44/1656","242/18496",4.3943360104588e-06,0.000815149329940108,0.000713886867664009,"SLCO4A1/SLC7A5/ABCC1/SLC39A10/MFSD12/SLC4A2/SLC5A6/SLC25A32/SLC6A6/SLC39A6/SLC17A9/SLC22A3/SLC16A4/SLC6A20/SLC38A5/SLC35D3/SLC4A11/SLCO1B3/SLC4A4/ABCG2/SLC51B/SLC6A19/CEACAM1/SLC23A1/SLC51A/SLC16A9/MPC1/SLC1A1/SLC35D1/SLC22A4/SLC44A4/NHERF1/SLC26A2/SLCO2A1/SLC17A5/CD36/SFXN1/SLC16A1/SLC35A3/SLC26A3/ABCB1/SLC39A5/SLC3A1/SLC6A8",44
"GO:0043177","MF","GO:0043177","organic acid binding","39/1656","207/18496",6.32338282707142e-06,0.000993380832793249,0.000869977444712298,"AARS1/PRR7/SHMT2/PLOD3/P3H1/PLOD1/COL11A1/GSTP1/NOS3/TDO2/GPR143/RBP1/UGT1A8/SLC1A1/HBG1/NR1H4/UGT1A9/UGT1A3/UGT1A1/HBG2/RARA/EGLN3/FFAR4/ADIPOQ/SCP2/EGLN1/CD36/FABP4/PCK1/HBA2/HBA1/AKR1C2/PHYH/P3H2/NAPEPLD/FABP1/PPARG/AKR1C3/OTC",39
"GO:0019838","MF","GO:0019838","growth factor binding","29/1656","135/18496",7.14020364990655e-06,0.000993380832793249,0.000869977444712298,"COL4A1/RHBDF2/COL1A1/IGFBP7/PDGFRB/FGFRL1/LTBP2/COL1A2/COL5A1/NKD2/SRPX2/LTBP3/COL3A1/PXDN/COL6A1/IGFBP3/HTRA1/IL1RN/IL6R/SORT1/ACVR1C/CD36/IL1R2/CHRDL1/FGFR2/FGFBP1/GHR/KIT/CXCL13",29
"GO:0008201","MF","GO:0008201","heparin binding","34/1656","174/18496",1.08585334335242e-05,0.00121060646429066,0.00106021807909694,"ADGRG1/FGFRL1/COL11A1/PGF/LTBP2/CXCL8/COL5A1/THBS2/ANOS1/CEL/LIPG/CCN4/COMP/SOD3/BMP4/PCOLCE/BMP7/LGR6/CXCL10/SERPINE2/CXCL6/CXCL11/CCL23/CLEC3B/PCOLCE2/LIPH/CCL15/GREM2/AOC1/FGFR2/FGFBP1/COL17A1/LXN/CXCL13",34
"GO:0048407","MF","GO:0048407","platelet-derived growth factor binding","7/1656","11/18496",1.08769673341479e-05,0.00121060646429066,0.00106021807909694,"COL4A1/COL1A1/PDGFRB/COL1A2/COL5A1/COL3A1/COL6A1",7
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","48/1656","286/18496",1.57087304109906e-05,0.00158943790431205,0.00139198893402654,"SLCO4A1/SLC7A5/SLC39A10/SLC29A1/MFSD12/SLC4A2/SLC41A1/SLC5A6/SLC12A8/SLC6A6/SLC12A2/SLC39A6/SLC17A9/SLC35E4/SLC16A4/SLC6A20/SLC38A5/SLC35D3/SLC4A11/SLCO1B3/SLC30A10/SLC4A4/SLC17A4/SLC22A5/CHP1/SLC6A19/SLC23A1/SLC16A9/SLC1A1/SLC35D1/SLC20A2/SLC22A4/GHITM/SLC46A3/SLC44A4/MCU/SLC26A2/SLCO2A1/SLC15A1/SLC17A5/SLC16A1/SLC35A3/SLC26A3/SLC22A18/SLC28A2/SLC39A5/CDH17/SLC6A8",48
"GO:0016538","MF","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","15/1656","50/18496",1.96766704794269e-05,0.00182501118696684,0.00159829797052187,"CDK4/CCNF/CCND1/CKS2/CCNB1/CKS1B/CCNA2/CCNE1/CCNB2/CCNO/CCND2/CCNYL1/CDKN2B/KAT2B/CDKN1A",15
"GO:0015020","MF","GO:0015020","glucuronosyltransferase activity","12/1656","34/18496",2.15405032703705e-05,0.00184419847230172,0.00161510170270146,"CHPF/LARGE2/UGT1A8/UGT2B15/UGT1A9/UGT1A6/UGT1A3/UGT1A1/UGT2B17/UGT2A3/UGT1A10/UGT2B28",12
"GO:0016616","MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","26/1656","125/18496",3.76236237488126e-05,0.0029910780880306,0.00261950944296244,"FASN/SORD/PHGDH/LDHB/LDHD/RDH5/UGDH/DHRS9/HSD3B2/GPD1L/ADH1B/DHRS11/HSD17B2/AKR1B10/IDH3A/HPGD/HSD11B2/ADH1C/ADH1A/HSD17B11/AKR1C2/EHHADH/AKR7A3/RDH13/ADH6/AKR1C3",26
"GO:0031406","MF","GO:0031406","carboxylic acid binding","35/1656","195/18496",5.31043053335688e-05,0.00379936420498453,0.0033273856847928,"AARS1/PRR7/SHMT2/PLOD3/P3H1/PLOD1/COL11A1/GSTP1/NOS3/TDO2/GPR143/RBP1/UGT1A8/SLC1A1/NR1H4/UGT1A9/UGT1A3/UGT1A1/RARA/EGLN3/FFAR4/ADIPOQ/SCP2/EGLN1/CD36/FABP4/PCK1/AKR1C2/PHYH/P3H2/NAPEPLD/FABP1/PPARG/AKR1C3/OTC",35
"GO:0016614","MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","27/1656","135/18496",5.5479371730513e-05,0.00379936420498453,0.0033273856847928,"FASN/SORD/PHGDH/LDHB/LDHD/RDH5/UGDH/DHRS9/HSD3B2/GPD1L/ADH1B/DHRS11/HSD17B2/AKR1B10/GPD2/IDH3A/HPGD/HSD11B2/ADH1C/ADH1A/HSD17B11/AKR1C2/EHHADH/AKR7A3/RDH13/ADH6/AKR1C3",27
"GO:0017171","MF","GO:0017171","serine hydrolase activity","35/1656","196/18496",5.91862484841126e-05,0.00379936420498453,0.0033273856847928,"DPP7/PLAU/LONP1/CTSH/FAP/MMP7/MMP1/MMP11/MMP3/GZMB/MMP9/PCSK9/HTRA1/CTSK/KLK10/CTSV/TMPRSS3/MMP12/CFI/KLK6/MMP10/PRSS33/PRSS12/PCSK7/ABHD17B/RHBDL2/CFD/CTSS/PCSK5/NCEH1/PRSS8/KLK1/TPSB2/TPSAB1/GZMA",35
"GO:0004252","MF","GO:0004252","serine-type endopeptidase activity","32/1656","174/18496",6.74303718141135e-05,0.00379936420498453,0.0033273856847928,"PLAU/LONP1/CTSH/FAP/MMP7/MMP1/MMP11/MMP3/GZMB/MMP9/PCSK9/HTRA1/CTSK/KLK10/CTSV/TMPRSS3/MMP12/CFI/KLK6/MMP10/PRSS33/PRSS12/PCSK7/RHBDL2/CFD/CTSS/PCSK5/PRSS8/KLK1/TPSB2/TPSAB1/GZMA",32
"GO:0008009","MF","GO:0008009","chemokine activity","14/1656","49/18496",6.7466221781748e-05,0.00379936420498453,0.0033273856847928,"CXCL8/CXCL1/CXCL3/CXCL10/CXCL6/CXCL11/CXCL9/CCL23/CCL14/CCL28/CCL15/GPR15LG/CCL19/CXCL13",14
"GO:0005125","MF","GO:0005125","cytokine activity","40/1656","237/18496",6.82724924525521e-05,0.00379936420498453,0.0033273856847928,"TIMP1/CMTM8/MIF/WNT2/WNT5A/CXCL8/CXCL1/CXCL3/LIF/TAFA5/INHBB/TNFSF15/FAM3B/BMP4/BMP7/CXCL10/IL11/IL6/CXCL6/IL1RN/CXCL11/CXCL9/GREM1/CCL23/BMP3/BMP5/BMP2/CCL14/CCL28/SECTM1/ADIPOQ/TNFSF10/CCL15/SCG2/GREM2/IL18/GPR15LG/FAM3D/CCL19/CXCL13",40
"GO:0045236","MF","GO:0045236","CXCR chemokine receptor binding","8/1656","18/18496",7.82540109221116e-05,0.00414746257887192,0.00363224130896618,"CXCL8/CXCL1/CXCL3/CXCL10/CXCL6/CXCL11/CXCL9/CXCL13",8
"GO:0008236","MF","GO:0008236","serine-type peptidase activity","34/1656","192/18496",8.89559725994324e-05,0.00447904956008131,0.00392263667908951,"DPP7/PLAU/LONP1/CTSH/FAP/MMP7/MMP1/MMP11/MMP3/GZMB/MMP9/PCSK9/HTRA1/CTSK/KLK10/CTSV/TMPRSS3/MMP12/CFI/KLK6/MMP10/PRSS33/PRSS12/PCSK7/ABHD17B/RHBDL2/CFD/CTSS/PCSK5/PRSS8/KLK1/TPSB2/TPSAB1/GZMA",34
"GO:0017116","MF","GO:0017116","single-stranded DNA helicase activity","9/1656","23/18496",9.25589756351035e-05,0.00447904956008131,0.00392263667908951,"RFC3/MCM3/MCM7/MCM6/MCM2/RFC4/CHTF18/MCM8/MCM4",9
"GO:0046943","MF","GO:0046943","carboxylic acid transmembrane transporter activity","30/1656","164/18496",0.000123980815239965,0.00561449962041039,0.00491703470799643,"SLC7A5/ABCC1/MFSD12/SLC5A6/SLC25A32/SLC6A6/SLC16A4/SLC6A20/SLC38A5/SLCO1B3/ABCG2/SLC51B/SLC6A19/CEACAM1/SLC23A1/SLC51A/SLC16A9/MPC1/SLC1A1/SLC22A4/NHERF1/SLC26A2/SLC17A5/CD36/SFXN1/SLC16A1/SLC26A3/ABCB1/SLC3A1/SLC6A8",30
"GO:0015293","MF","GO:0015293","symporter activity","28/1656","149/18496",0.000127668437444383,0.00561449962041039,0.00491703470799643,"SLC39A10/SLC29A1/MFSD12/SLC5A6/SLC12A8/SLC6A6/SLC12A2/SLC39A6/SLC16A4/SLC6A20/SLC4A11/SLC4A4/SLC17A4/SLC22A5/SLC6A19/SLC23A1/SLC16A9/SLC1A1/SLC20A2/SLC22A4/SLC46A3/SLC15A1/SLC17A5/SLC16A1/SLC22A18/SLC28A2/SLC39A5/SLC6A8",28
"GO:0003678","MF","GO:0003678","DNA helicase activity","15/1656","58/18496",0.000131156325364484,0.00561449962041039,0.00491703470799643,"RUVBL1/RFC3/TWNK/MCM3/MCM7/MCM6/MCM2/RAD54B/RFC4/BLM/CHTF18/ASCC3/MRE11/MCM8/MCM4",15
"GO:0005342","MF","GO:0005342","organic acid transmembrane transporter activity","30/1656","165/18496",0.000138792214049653,0.00572132349026902,0.00501058831227986,"SLC7A5/ABCC1/MFSD12/SLC5A6/SLC25A32/SLC6A6/SLC16A4/SLC6A20/SLC38A5/SLCO1B3/ABCG2/SLC51B/SLC6A19/CEACAM1/SLC23A1/SLC51A/SLC16A9/MPC1/SLC1A1/SLC22A4/NHERF1/SLC26A2/SLC17A5/CD36/SFXN1/SLC16A1/SLC26A3/ABCB1/SLC3A1/SLC6A8",30
"GO:0033293","MF","GO:0033293","monocarboxylic acid binding","18/1656","79/18496",0.000171195856592086,0.00680503529953542,0.00595967530843126,"PRR7/GSTP1/RBP1/UGT1A8/NR1H4/UGT1A9/UGT1A3/UGT1A1/RARA/FFAR4/SCP2/CD36/FABP4/AKR1C2/NAPEPLD/FABP1/PPARG/AKR1C3",18
"GO:0000287","MF","GO:0000287","magnesium ion binding","37/1656","224/18496",0.000196717606443872,0.00754988606800101,0.00661199649971053,"NME1/MORC2/TOP2A/ATP11A/NT5C3B/ENOPH1/REXO2/TESC/TKT/PRPS1/PLK1/FEN1/STK3/MTHFD2/PKM/PRIM1/PSPH/ENO2/GEM/S100P/PPM1A/ALPI/DYRK2/TDP2/HPGDS/IDH3A/PINK1/ATP8B1/SUCLG2/EPHX2/IMPA1/PGM1/PRKACB/PCK1/EYA2/CLYBL/GNAI1",37
"GO:0042379","MF","GO:0042379","chemokine receptor binding","17/1656","74/18496",0.000231361984329307,0.00858352961861728,0.00751723499961186,"CXCL8/CXCL1/CXCL3/NES/CXCL10/CXCL6/CXCL11/CXCL9/CCL23/CCL14/CCL28/CCL15/DEFB1/GPR15LG/S100A14/CCL19/CXCL13",17
"GO:0030515","MF","GO:0030515","snoRNA binding","10/1656","32/18496",0.000330236387975122,0.0118565516069778,0.0103836636762296,"BYSL/UTP25/NHP2/DKC1/RRP9/NOP14/NUDT1/DDX21/NUFIP1/PRKDC",10
"GO:0070182","MF","GO:0070182","DNA polymerase binding","8/1656","22/18496",0.000412847913573572,0.0143593664939808,0.0125755647358266,"NAT10/ACD/NABP2/LONP1/FANCI/PCNA/CDT1/NHEJ1",8
